"Title","imdb.id","date","movie","rank","rating","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","DVD","BoxOffice","Production","Website","Response","short.title","freq","weeks.past"
"Noah","tt1959490",2014-07-13,"Noah",2,6.3,"2014","PG-13",2014-03-28,138,"Action, Adventure, Drama","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins","A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.","English","USA","1 nomination.","http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg",68,6.1,94384,"movie",77,"certified",6.6,211,162,49,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",45,2.9,105479,2014-07-29,101200000,"Paramount Pictures","http://www.noahmovie.com/","True","Noah","5",1
"Noah","tt1959490",2014-07-27,"Noah",7,6.3,"2014","PG-13",2014-03-28,138,"Action, Adventure, Drama","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins","A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.","English","USA","1 nomination.","http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg",68,6.1,94384,"movie",77,"certified",6.6,211,162,49,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",45,2.9,105479,2014-07-29,101200000,"Paramount Pictures","http://www.noahmovie.com/","True","Noah","5",1
"Noah","tt1959490",2014-07-20,"Noah",4,6.3,"2014","PG-13",2014-03-28,138,"Action, Adventure, Drama","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins","A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.","English","USA","1 nomination.","http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg",68,6.1,94384,"movie",77,"certified",6.6,211,162,49,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",45,2.9,105479,2014-07-29,101200000,"Paramount Pictures","http://www.noahmovie.com/","True","Noah","5",1
"Noah","tt1959490",2014-07-06,"Noah",1,6.3,"2014","PG-13",2014-03-28,138,"Action, Adventure, Drama","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins","A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.","English","USA","1 nomination.","http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg",68,6.1,94384,"movie",77,"certified",6.6,211,162,49,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",45,2.9,105479,2014-07-29,101200000,"Paramount Pictures","http://www.noahmovie.com/","True","Noah","5",1
"Noah","tt1959490",2014-08-03,"Noah",10,6.3,"2014","PG-13",2014-03-28,138,"Action, Adventure, Drama","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins","A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.","English","USA","1 nomination.","http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg",68,6.1,94384,"movie",77,"certified",6.6,211,162,49,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",45,2.9,105479,2014-07-29,101200000,"Paramount Pictures","http://www.noahmovie.com/","True","Noah","5",1
"Non-Stop","tt2024469",2014-05-25,"Non-Stop",5,7.2,"2014","PG-13",2014-02-28,106,"Action, Mystery, Thriller","Jaume Collet-Serra","John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery","An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.","English, German","UK, France, USA, Canada","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg",56,7.1,96497,"movie",60,"fresh",5.8,196,117,79,"While Liam Neeson is undoubtedly an asset, Non-Stop wastes its cast -- not to mention its solid premise and tense setup -- on a poorly conceived story that hinges on a thoroughly unbelievable final act.",66,3.6,70768,2014-06-10,91700000,"Universal Pictures","http://www.nonstopthefilm.com/","True","Non-Stop","4",1
"Non-Stop","tt2024469",2014-06-08,"Non-Stop",5,7.2,"2014","PG-13",2014-02-28,106,"Action, Mystery, Thriller","Jaume Collet-Serra","John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery","An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.","English, German","UK, France, USA, Canada","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg",56,7.1,96497,"movie",60,"fresh",5.8,196,117,79,"While Liam Neeson is undoubtedly an asset, Non-Stop wastes its cast -- not to mention its solid premise and tense setup -- on a poorly conceived story that hinges on a thoroughly unbelievable final act.",66,3.6,70768,2014-06-10,91700000,"Universal Pictures","http://www.nonstopthefilm.com/","True","Non-Stop","4",1
"Non-Stop","tt2024469",2014-06-01,"Non-Stop",1,7.2,"2014","PG-13",2014-02-28,106,"Action, Mystery, Thriller","Jaume Collet-Serra","John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery","An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.","English, German","UK, France, USA, Canada","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg",56,7.1,96497,"movie",60,"fresh",5.8,196,117,79,"While Liam Neeson is undoubtedly an asset, Non-Stop wastes its cast -- not to mention its solid premise and tense setup -- on a poorly conceived story that hinges on a thoroughly unbelievable final act.",66,3.6,70768,2014-06-10,91700000,"Universal Pictures","http://www.nonstopthefilm.com/","True","Non-Stop","4",1
"Non-Stop","tt2024469",2014-06-15,"Non-Stop",9,7.2,"2014","PG-13",2014-02-28,106,"Action, Mystery, Thriller","Jaume Collet-Serra","John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery","An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.","English, German","UK, France, USA, Canada","1 win & 1 nomination.","http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg",56,7.1,96497,"movie",60,"fresh",5.8,196,117,79,"While Liam Neeson is undoubtedly an asset, Non-Stop wastes its cast -- not to mention its solid premise and tense setup -- on a poorly conceived story that hinges on a thoroughly unbelievable final act.",66,3.6,70768,2014-06-10,91700000,"Universal Pictures","http://www.nonstopthefilm.com/","True","Non-Stop","4",1
"Now You See Me","tt1670345",2013-09-01,"Now You See Me",1,7.4,"2013","PG-13",2013-05-31,115,"Crime, Mystery, Thriller","Louis Leterrier","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.","English, French","France, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg",50,7.3,311303,"movie",50,"rotten",5.7,149,74,75,"Now You See Me's thinly sketched characters and scattered plot rely on sleight of hand from the director to distract audiences.",71,3.8,172496,2013-09-03,117700000,"Lionsgate Films","http://nowyouseememovie.com/","True","Now You See Me","5",3
"Now You See Me","tt1670345",2013-09-15,"Now You See Me",5,7.4,"2013","PG-13",2013-05-31,115,"Crime, Mystery, Thriller","Louis Leterrier","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.","English, French","France, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg",50,7.3,311303,"movie",50,"rotten",5.7,149,74,75,"Now You See Me's thinly sketched characters and scattered plot rely on sleight of hand from the director to distract audiences.",71,3.8,172496,2013-09-03,117700000,"Lionsgate Films","http://nowyouseememovie.com/","True","Now You See Me","5",3
"Now You See Me","tt1670345",2013-09-22,"Now You See Me",8,7.4,"2013","PG-13",2013-05-31,115,"Crime, Mystery, Thriller","Louis Leterrier","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.","English, French","France, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg",50,7.3,311303,"movie",50,"rotten",5.7,149,74,75,"Now You See Me's thinly sketched characters and scattered plot rely on sleight of hand from the director to distract audiences.",71,3.8,172496,2013-09-03,117700000,"Lionsgate Films","http://nowyouseememovie.com/","True","Now You See Me","5",3
"Now You See Me","tt1670345",2013-08-25,"Now You See Me",1,7.4,"2013","PG-13",2013-05-31,115,"Crime, Mystery, Thriller","Louis Leterrier","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.","English, French","France, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg",50,7.3,311303,"movie",50,"rotten",5.7,149,74,75,"Now You See Me's thinly sketched characters and scattered plot rely on sleight of hand from the director to distract audiences.",71,3.8,172496,2013-09-03,117700000,"Lionsgate Films","http://nowyouseememovie.com/","True","Now You See Me","5",3
"Now You See Me","tt1670345",2013-09-08,"Now You See Me",2,7.4,"2013","PG-13",2013-05-31,115,"Crime, Mystery, Thriller","Louis Leterrier","Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.","English, French","France, USA","1 win & 3 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg",50,7.3,311303,"movie",50,"rotten",5.7,149,74,75,"Now You See Me's thinly sketched characters and scattered plot rely on sleight of hand from the director to distract audiences.",71,3.8,172496,2013-09-03,117700000,"Lionsgate Films","http://nowyouseememovie.com/","True","Now You See Me","5",3
"Oblivion","tt1483013",2013-08-18,"Oblivion",5,7.1,"2013","PG-13",2013-04-19,124,"Action, Adventure, Mystery","Joseph Kosinski","Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough","A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.","English","USA","10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg",54,7,263841,"movie",54,"rotten",5.9,226,121,105,"Visually striking but thinly scripted, Oblivion benefits greatly from its strong production values and an excellent performance from Tom Cruise.",61,3.5,157702,2013-08-06,8.9e+07,"Universal Pictures","http://www.oblivionmovie.com/","True","Oblivion","6",3
"Oblivion","tt1483013",2013-08-25,"Oblivion",10,7.1,"2013","PG-13",2013-04-19,124,"Action, Adventure, Mystery","Joseph Kosinski","Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough","A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.","English","USA","10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg",54,7,263841,"movie",54,"rotten",5.9,226,121,105,"Visually striking but thinly scripted, Oblivion benefits greatly from its strong production values and an excellent performance from Tom Cruise.",61,3.5,157702,2013-08-06,8.9e+07,"Universal Pictures","http://www.oblivionmovie.com/","True","Oblivion","6",3
"Oblivion","tt1483013",2013-08-11,"Oblivion",2,7.1,"2013","PG-13",2013-04-19,124,"Action, Adventure, Mystery","Joseph Kosinski","Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough","A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.","English","USA","10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg",54,7,263841,"movie",54,"rotten",5.9,226,121,105,"Visually striking but thinly scripted, Oblivion benefits greatly from its strong production values and an excellent performance from Tom Cruise.",61,3.5,157702,2013-08-06,8.9e+07,"Universal Pictures","http://www.oblivionmovie.com/","True","Oblivion","6",3
"Oblivion","tt1483013",2013-07-28,"Oblivion",1,7.1,"2013","PG-13",2013-04-19,124,"Action, Adventure, Mystery","Joseph Kosinski","Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough","A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.","English","USA","10 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg",54,7,263841,"movie",54,"rotten",5.9,226,121,105,"Visually striking but thinly scripted, Oblivion benefits greatly from its strong production values and an excellent performance from Tom Cruise.",61,3.5,157702,2013-08-06,8.9e+07,"Universal Pictures","http://www.oblivionmovie.com/","True","Oblivion","6",3
